"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00090010","ABBEVILLE, GA US","1991-04-23","0.78",,
"USC00090010","ABBEVILLE, GA US","1991-04-24","0.08",,
"USC00090010","ABBEVILLE, GA US","1991-04-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-04-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-04-27","0.05",,
"USC00090010","ABBEVILLE, GA US","1991-04-28","0.02",,
"USC00090010","ABBEVILLE, GA US","1991-04-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-04-30","0.08",,
"USC00090010","ABBEVILLE, GA US","1991-05-01","0.12",,
"USC00090010","ABBEVILLE, GA US","1991-05-02","0.04",,
"USC00090010","ABBEVILLE, GA US","1991-05-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-05","0.37",,
"USC00090010","ABBEVILLE, GA US","1991-05-06","0.47",,
"USC00090010","ABBEVILLE, GA US","1991-05-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-09","0.02",,
"USC00090010","ABBEVILLE, GA US","1991-05-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-11",,,
"USC00090010","ABBEVILLE, GA US","1991-05-12",,,
"USC00090010","ABBEVILLE, GA US","1991-05-13","0.19",,
"USC00090010","ABBEVILLE, GA US","1991-05-14","0.02",,
"USC00090010","ABBEVILLE, GA US","1991-05-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-20","0.12",,
"USC00090010","ABBEVILLE, GA US","1991-05-21","0.02",,
"USC00090010","ABBEVILLE, GA US","1991-05-22","0.02",,
"USC00090010","ABBEVILLE, GA US","1991-05-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-28","0.25",,
"USC00090010","ABBEVILLE, GA US","1991-05-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-05-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-01","0.81",,
"USC00090010","ABBEVILLE, GA US","1991-06-02","1.61",,
"USC00090010","ABBEVILLE, GA US","1991-06-03","0.05",,
"USC00090010","ABBEVILLE, GA US","1991-06-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-06","0.39",,
"USC00090010","ABBEVILLE, GA US","1991-06-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-23","1.52",,
"USC00090010","ABBEVILLE, GA US","1991-06-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-25","0.03",,
"USC00090010","ABBEVILLE, GA US","1991-06-26","0.26",,
"USC00090010","ABBEVILLE, GA US","1991-06-27","0.04",,
"USC00090010","ABBEVILLE, GA US","1991-06-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-06-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-06","2.02",,
"USC00090010","ABBEVILLE, GA US","1991-07-07","0.92",,
"USC00090010","ABBEVILLE, GA US","1991-07-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-09","0.32",,
"USC00090010","ABBEVILLE, GA US","1991-07-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-12","0.02",,
"USC00090010","ABBEVILLE, GA US","1991-07-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-16","0.73",,
"USC00090010","ABBEVILLE, GA US","1991-07-17","1.92",,
"USC00090010","ABBEVILLE, GA US","1991-07-18","0.87",,
"USC00090010","ABBEVILLE, GA US","1991-07-19","0.03",,
"USC00090010","ABBEVILLE, GA US","1991-07-20","1.42",,
"USC00090010","ABBEVILLE, GA US","1991-07-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-22","0.94",,
"USC00090010","ABBEVILLE, GA US","1991-07-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-07-30","0.49",,
"USC00090010","ABBEVILLE, GA US","1991-07-31","0.98",,
"USC00090010","ABBEVILLE, GA US","1991-08-01","0.04",,
"USC00090010","ABBEVILLE, GA US","1991-08-02","1.45",,
"USC00090010","ABBEVILLE, GA US","1991-08-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-05","0.56",,
"USC00090010","ABBEVILLE, GA US","1991-08-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-07","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-08-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-10","1.26",,
"USC00090010","ABBEVILLE, GA US","1991-08-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-12","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-08-13","0.25",,
"USC00090010","ABBEVILLE, GA US","1991-08-14","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-08-15","0.82",,
"USC00090010","ABBEVILLE, GA US","1991-08-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-08-24","0.34",,
"USC00090010","ABBEVILLE, GA US","1991-08-25","0.34",,
"USC00090010","ABBEVILLE, GA US","1991-08-26","0.03",,
"USC00090010","ABBEVILLE, GA US","1991-08-27","0.55",,
"USC00090010","ABBEVILLE, GA US","1991-08-28","0.17",,
"USC00090010","ABBEVILLE, GA US","1991-08-29","0.06",,
"USC00090010","ABBEVILLE, GA US","1991-08-30","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-08-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-18","0.18",,
"USC00090010","ABBEVILLE, GA US","1991-09-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-25","0.59",,
"USC00090010","ABBEVILLE, GA US","1991-09-26","0.34",,
"USC00090010","ABBEVILLE, GA US","1991-09-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-09-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-16","0.69",,
"USC00090010","ABBEVILLE, GA US","1991-10-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-10-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-03","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-11-04","0.12",,
"USC00090010","ABBEVILLE, GA US","1991-11-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-10","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-11-11","0.04",,
"USC00090010","ABBEVILLE, GA US","1991-11-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-18","0.13",,
"USC00090010","ABBEVILLE, GA US","1991-11-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-22","0.10",,
"USC00090010","ABBEVILLE, GA US","1991-11-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-11-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-04","1.04",,
"USC00090010","ABBEVILLE, GA US","1991-12-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-09","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-12-10","0.33",,
"USC00090010","ABBEVILLE, GA US","1991-12-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-26","0.01",,
"USC00090010","ABBEVILLE, GA US","1991-12-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-28","1.73",,
"USC00090010","ABBEVILLE, GA US","1991-12-29","1.60",,
"USC00090010","ABBEVILLE, GA US","1991-12-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1991-12-31","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-07","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-09","0.11",,
"USC00090010","ABBEVILLE, GA US","1992-01-10","0.01",,
"USC00090010","ABBEVILLE, GA US","1992-01-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-13","2.58",,
"USC00090010","ABBEVILLE, GA US","1992-01-14","4.22",,
"USC00090010","ABBEVILLE, GA US","1992-01-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-19","1.16",,
"USC00090010","ABBEVILLE, GA US","1992-01-20","0.04",,
"USC00090010","ABBEVILLE, GA US","1992-01-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-01-28","0.19",,
"USC00090010","ABBEVILLE, GA US","1992-01-29","0.80",,
"USC00090010","ABBEVILLE, GA US","1992-01-30","0.15",,
"USC00090010","ABBEVILLE, GA US","1992-01-31","0.20",,
"USC00090010","ABBEVILLE, GA US","1992-02-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-06","0.97",,
"USC00090010","ABBEVILLE, GA US","1992-02-07","1.16",,
"USC00090010","ABBEVILLE, GA US","1992-02-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-15","0.02",,
"USC00090010","ABBEVILLE, GA US","1992-02-16","0.74",,
"USC00090010","ABBEVILLE, GA US","1992-02-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-18","2.03",,
"USC00090010","ABBEVILLE, GA US","1992-02-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-23","1.35",,
"USC00090010","ABBEVILLE, GA US","1992-02-24","0.01",,
"USC00090010","ABBEVILLE, GA US","1992-02-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-26","0.03",,
"USC00090010","ABBEVILLE, GA US","1992-02-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-02-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-06","0.97",,
"USC00090010","ABBEVILLE, GA US","1992-03-07","0.56",,
"USC00090010","ABBEVILLE, GA US","1992-03-08","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-19","1.54",,
"USC00090010","ABBEVILLE, GA US","1992-03-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-23","0.02",,
"USC00090010","ABBEVILLE, GA US","1992-03-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-26","0.55",,
"USC00090010","ABBEVILLE, GA US","1992-03-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-03-30","0.11",,
"USC00090010","ABBEVILLE, GA US","1992-03-31","2.48",,
"USC00090010","ABBEVILLE, GA US","1992-04-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-07","0.02",,
"USC00090010","ABBEVILLE, GA US","1992-04-08","0.25",,
"USC00090010","ABBEVILLE, GA US","1992-04-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-16","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-21","0.58",,
"USC00090010","ABBEVILLE, GA US","1992-04-22","2.90",,
"USC00090010","ABBEVILLE, GA US","1992-04-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-27","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-28","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-29","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-04-30","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-01","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-02","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-03","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-04","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-05","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-06","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-07","0.25",,
"USC00090010","ABBEVILLE, GA US","1992-05-08","0.01",,
"USC00090010","ABBEVILLE, GA US","1992-05-09","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-10","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-11","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-12","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-13","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-14","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-15","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-16","0.23",,
"USC00090010","ABBEVILLE, GA US","1992-05-17","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-18","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-19","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-20","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-21","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-22","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-23","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-24","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-25","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-26","0.00",,
"USC00090010","ABBEVILLE, GA US","1992-05-27","0.02",,
